,line,longitude,latitude,station,sequence
343,113路(蛇口总站--长岭东公交场站),114.189704,22.552777,长岭东公交场站,51
344,E11路区间车2(葵涌中心--深圳北站交通枢纽公交场站),114.419739,22.628756,葵涌中心,1
345,E11路区间车2(葵涌中心--深圳北站交通枢纽公交场站),114.171387,22.560291,莲塘2,2
346,E11路区间车2(葵涌中心--深圳北站交通枢纽公交场站),114.150337,22.552769,罗湖体育馆2,3
347,E11路区间车2(葵涌中心--深圳北站交通枢纽公交场站),114.132065,22.557596,留医部2,4
348,E11路区间车2(葵涌中心--深圳北站交通枢纽公交场站),114.090927,22.556007,体育馆2,5
349,E11路区间车2(葵涌中心--深圳北站交通枢纽公交场站),114.089325,22.568581,银湖汽车站2,6
350,E11路区间车2(葵涌中心--深圳北站交通枢纽公交场站),114.030708,22.604084,龙悦居四期,7
351,E11路区间车2(葵涌中心--深圳北站交通枢纽公交场站),114.029297,22.612213,深圳北站交通枢纽公交场站,8
352,122路快线(荔山工业园总站--中科院深圳先进院),113.894318,22.493858,荔山工业园总站,1
353,122路快线(荔山工业园总站--中科院深圳先进院),113.924889,22.491758,花果山,2
354,122路快线(荔山工业园总站--中科院深圳先进院),113.921616,22.495872,蛇口税务办税大厅,3
355,122路快线(荔山工业园总站--中科院深圳先进院),113.920868,22.497551,蛇口人民医院,4
356,122路快线(荔山工业园总站--中科院深圳先进院),113.922874,22.502569,蛇口沃尔玛1,5
357,122路快线(荔山工业园总站--中科院深圳先进院),113.934135,22.557236,直升机场,6
358,122路快线(荔山工业园总站--中科院深圳先进院),113.935074,22.568394,第二高级中学,7
359,122路快线(荔山工业园总站--中科院深圳先进院),113.940193,22.568316,茶光路中,8
360,122路快线(荔山工业园总站--中科院深圳先进院),113.943954,22.568325,茶光石鼓路口,9
361,122路快线(荔山工业园总站--中科院深圳先进院),113.948425,22.57033,西丽派出所,10
362,122路快线(荔山工业园总站--中科院深圳先进院),113.948311,22.575916,石鼓花园,11
363,122路快线(荔山工业园总站--中科院深圳先进院),113.951035,22.580452,南方科技大学医院,12
364,122路快线(荔山工业园总站--中科院深圳先进院),113.956444,22.5805,西丽劳力市场,13
365,122路快线(荔山工业园总站--中科院深圳先进院),113.966599,22.582195,红花岭,14
366,122路快线(荔山工业园总站--中科院深圳先进院),113.969536,22.582239,平山村南,15
367,122路快线(荔山工业园总站--中科院深圳先进院),113.982681,22.585609,丽水路南,16
368,122路快线(荔山工业园总站--中科院深圳先进院),113.982864,22.589918,学苑丽水路口,17
369,122路快线(荔山工业园总站--中科院深圳先进院),113.987907,22.591202,深大总医院南,18
370,122路快线(荔山工业园总站--中科院深圳先进院),113.992569,22.592085,中科院深圳先进院,19
371,M123路(深圳湾口岸公交首末站--秀峰工业区总站),113.944411,22.503019,深圳湾口岸公交首末站,1
372,M123路(深圳湾口岸公交首末站--秀峰工业区总站),113.953079,22.513382,流花山公园,2
373,M123路(深圳湾口岸公交首末站--秀峰工业区总站),113.95298,22.527136,阳光带海滨城北,3
374,M123路(深圳湾口岸公交首末站--秀峰工业区总站),113.950027,22.530313,科技南路,4
375,M123路(深圳湾口岸公交首末站--秀峰工业区总站),113.952011,22.532726,高新公寓南,5
376,M123路(深圳湾口岸公交首末站--秀峰工业区总站),113.961212,22.532019,沙河信息园,6
377,M123路(深圳湾口岸公交首末站--秀峰工业区总站),113.965981,22.531019,中信红树湾,7
378,M123路(深圳湾口岸公交首末站--秀峰工业区总站),113.966843,22.533867,石洲中路,8
379,M123路(深圳湾口岸公交首末站--秀峰工业区总站),113.966812,22.535952,美庐锦园,9
380,M123路(深圳湾口岸公交首末站--秀峰工业区总站),113.966896,22.538382,南山中英文学校,10
381,M123路(深圳湾口岸公交首末站--秀峰工业区总站),113.968781,22.538666,白石洲1,11
382,M123路(深圳湾口岸公交首末站--秀峰工业区总站),113.973259,22.537004,世界之窗1,12
383,M123路(深圳湾口岸公交首末站--秀峰工业区总站),113.981335,22.533797,何香凝美术馆,13
384,M123路(深圳湾口岸公交首末站--秀峰工业区总站),113.988152,22.533281,锦绣中华1,14
385,M123路(深圳湾口岸公交首末站--秀峰工业区总站),113.995262,22.532526,侨城东地铁站,15
386,M123路(深圳湾口岸公交首末站--秀峰工业区总站),114.003212,22.532049,园博园2,16
387,M123路(深圳湾口岸公交首末站--秀峰工业区总站),114.012833,22.53371,竹子林1,17
388,M123路(深圳湾口岸公交首末站--秀峰工业区总站),114.020447,22.534986,深航大厦1,18
389,M123路(深圳湾口岸公交首末站--秀峰工业区总站),114.025787,22.535933,招商银行大厦1,19
390,M123路(深圳湾口岸公交首末站--秀峰工业区总站),114.030792,22.536732,深南香蜜立交2,20
391,M123路(深圳湾口岸公交首末站--秀峰工业区总站),114.040489,22.53842,香蜜湖1,21
392,M123路(深圳湾口岸公交首末站--秀峰工业区总站),114.045189,22.539284,特区报社1,22
393,M123路(深圳湾口岸公交首末站--秀峰工业区总站),114.053864,22.544518,黄埔雅苑,23
394,M123路(深圳湾口岸公交首末站--秀峰工业区总站),114.059776,22.544613,市民中心,24
395,M123路(深圳湾口岸公交首末站--秀峰工业区总站),114.066185,22.544722,雅颂居,25
396,M123路(深圳湾口岸公交首末站--秀峰工业区总站),114.069366,22.54479,人才大厦,26
397,M123路(深圳湾口岸公交首末站--秀峰工业区总站),114.075218,22.545259,中心公园,27
398,M123路(深圳湾口岸公交首末站--秀峰工业区总站),114.079727,22.544653,振华西路,28
399,M123路(深圳湾口岸公交首末站--秀峰工业区总站),114.081291,22.545036,海外装饰大厦1,29
400,M123路(深圳湾口岸公交首末站--秀峰工业区总站),114.082558,22.550488,市话大厦2,30
401,M123路(深圳湾口岸公交首末站--秀峰工业区总站),114.089584,22.560053,体育馆西,31
402,M123路(深圳湾口岸公交首末站--秀峰工业区总站),114.104286,22.574093,深圳边检总站医院2,32
403,M123路(深圳湾口岸公交首末站--秀峰工业区总站),114.105484,22.57707,清水河,33
404,M123路(深圳湾口岸公交首末站--秀峰工业区总站),114.106331,22.579592,清水河物流园区,34
405,M123路(深圳湾口岸公交首末站--秀峰工业区总站),114.106995,22.583933,青湖山庄,35
406,M123路(深圳湾口岸公交首末站--秀峰工业区总站),114.112244,22.588015,章輋村,36
407,M123路(深圳湾口岸公交首末站--秀峰工业区总站),114.10981,22.590231,德兴花园,37
408,M123路(深圳湾口岸公交首末站--秀峰工业区总站),114.10759,22.591024,钱排村,38
409,M123路(深圳湾口岸公交首末站--秀峰工业区总站),114.107208,22.594294,德福花园,39
410,M123路(深圳湾口岸公交首末站--秀峰工业区总站),114.105896,22.598576,莲花山庄,40
411,M123路(深圳湾口岸公交首末站--秀峰工业区总站),114.10482,22.603807,东升学校,41
412,M123路(深圳湾口岸公交首末站--秀峰工业区总站),114.107002,22.605698,金沙花园,42
413,M123路(深圳湾口岸公交首末站--秀峰工业区总站),114.110649,22.606867,森鑫源学校,43
414,M123路(深圳湾口岸公交首末站--秀峰工业区总站),114.11232,22.6106,大坡头村,44
415,M123路(深圳湾口岸公交首末站--秀峰工业区总站),114.110794,22.614805,下水径,45
416,M123路(深圳湾口岸公交首末站--秀峰工业区总站),114.10894,22.620409,上水径,46
417,M123路(深圳湾口岸公交首末站--秀峰工业区总站),114.103325,22.62775,丽湖花园,47
418,M123路(深圳湾口岸公交首末站--秀峰工业区总站),114.10128,22.630924,恒通工业区,48
419,M123路(深圳湾口岸公交首末站--秀峰工业区总站),114.099976,22.633541,秀峰路口,49
420,M123路(深圳湾口岸公交首末站--秀峰工业区总站),114.105865,22.642452,农衣路口,50
421,M123路(深圳湾口岸公交首末站--秀峰工业区总站),114.105665,22.645471,秀峰工业区总站,51
422,12路(火车站--福田农批市场),114.118577,22.531594,火车站,1
423,12路(火车站--福田农批市场),114.118813,22.537344,罗湖小学2,2
424,12路(火车站--福田农批市场),114.11869,22.540674,国贸,3
425,12路(火车站--福田农批市场),114.116798,22.542933,门诊部2,4
426,12路(火车站--福田农批市场),114.112625,22.542271,人民桥,5
427,12路(火车站--福田农批市场),114.108994,22.542614,市公安局1,6
428,12路(火车站--福田农批市场),114.100708,22.540791,市委,7
429,12路(火车站--福田农批市场),114.096375,22.542656,市总工会,8
430,12路(火车站--福田农批市场),114.096291,22.545956,荔园小学通新岭校区,9
431,12路(火车站--福田农批市场),114.094398,22.54908,妇儿医院,10
432,12路(火车站--福田农批市场),114.090416,22.549007,圣廷苑酒店,11
433,12路(火车站--福田农批市场),114.084969,22.548981,华新村临时站,12
434,12路(火车站--福田农批市场),114.082611,22.555609,市二医院1,13
435,12路(火车站--福田农批市场),114.076691,22.55549,笔架山公园,14
436,12路(火车站--福田农批市场),114.070793,22.555391,莲花一村,15
437,12路(火车站--福田农批市场),114.063988,22.558893,公交大厦,16
438,12路(火车站--福田农批市场),114.060555,22.559744,彩田村1,17
439,12路(火车站--福田农批市场),114.054474,22.558762,莲花北村1,18
440,12路(火车站--福田农批市场),114.050354,22.555342,北大医院2,19
441,12路(火车站--福田农批市场),114.047112,22.55736,景鹏大厦,20
442,12路(火车站--福田农批市场),114.042557,22.563034,下梅林市场,21
443,12路(火车站--福田农批市场),114.038132,22.562778,福田农批市场,22
444,13路(上步码头总站--宁水花园总站),114.08705,22.530281,上步码头总站,1
445,13路(上步码头总站--宁水花园总站),114.086845,22.53882,华强南,2
446,13路(上步码头总站--宁水花园总站),114.083359,22.540424,上海宾馆,3
447,13路(上步码头总站--宁水花园总站),114.081284,22.545443,海外装饰大厦2,4
448,13路(上步码头总站--宁水花园总站),114.084373,22.548872,华新村,5
449,13路(上步码头总站--宁水花园总站),114.088326,22.54892,群星广场,6
450,13路(上步码头总站--宁水花园总站),114.094048,22.549007,妇儿医院,7
451,13路(上步码头总站--宁水花园总站),114.099129,22.54907,少儿图书馆,8
452,13路(上步码头总站--宁水花园总站),114.104553,22.553238,建设集团,9
453,13路(上步码头总站--宁水花园总站),114.107491,22.555851,罗湖税务局2,10
454,13路(上步码头总站--宁水花园总站),114.112862,22.555929,桂园中学,11
455,13路(上步码头总站--宁水花园总站),114.117432,22.556002,笋岗桥,12
456,13路(上步码头总站--宁水花园总站),114.122475,22.55608,儿童公园1,13
457,13路(上步码头总站--宁水花园总站),114.131538,22.555378,木头龙,14
458,13路(上步码头总站--宁水花园总站),114.135048,22.552418,华丽环岛,15
459,13路(上步码头总站--宁水花园总站),114.139496,22.555096,荷花市场,16
460,13路(上步码头总站--宁水花园总站),114.141403,22.557859,天井湖,17
461,13路(上步码头总站--宁水花园总站),114.142632,22.559628,碧波花园,18
462,13路(上步码头总站--宁水花园总站),114.144913,22.562458,宁水花园总站,19
463,14路(莲花山总站--北斗总站),114.049988,22.548994,莲花山总站,1
464,14路(莲花山总站--北斗总站),114.049339,22.550673,商报社,2
465,14路(莲花山总站--北斗总站),114.050674,22.55545,北大医院2,3
466,14路(莲花山总站--北斗总站),114.056084,22.559601,莲花北村1,4
467,14路(莲花山总站--北斗总站),114.060356,22.559628,彩田村1,5
468,14路(莲花山总站--北斗总站),114.063713,22.558943,公交大厦,6
469,14路(莲花山总站--北斗总站),114.06778,22.546133,莲花中学,7
470,14路(莲花山总站--北斗总站),114.067825,22.54388,福景大厦,8
471,14路(莲花山总站--北斗总站),114.070045,22.535088,福华新村,9
472,14路(莲花山总站--北斗总站),114.078003,22.536266,公汽大楼,10
473,14路(莲花山总站--北斗总站),114.080643,22.537277,中大八院,11
474,14路(莲花山总站--北斗总站),114.084526,22.537636,中医院,12
475,14路(莲花山总站--北斗总站),114.090347,22.538065,南园中,13
476,14路(莲花山总站--北斗总站),114.092934,22.538446,爱华市场,14
477,14路(莲花山总站--北斗总站),114.098091,22.538771,新城市广场,15
478,14路(莲花山总站--北斗总站),114.101295,22.537514,上步小学,16
479,14路(莲花山总站--北斗总站),114.103577,22.538464,埔尾路,17
480,14路(莲花山总站--北斗总站),114.105682,22.53845,骨科医院,18
481,14路(莲花山总站--北斗总站),114.10881,22.537756,蔡屋围新七坊,19
482,14路(莲花山总站--北斗总站),114.110634,22.53846,都市名苑,20
483,14路(莲花山总站--北斗总站),114.114632,22.538961,金威大厦,21
484,14路(莲花山总站--北斗总站),114.117638,22.539457,海燕大厦,22
485,14路(莲花山总站--北斗总站),114.119629,22.539862,金光华广场,23
486,14路(莲花山总站--北斗总站),114.123734,22.540138,丽都酒店2,24
487,14路(莲花山总站--北斗总站),114.125725,22.539736,罗湖医院春风院区,25
488,14路(莲花山总站--北斗总站),114.129875,22.54236,文锦中学,26
489,14路(莲花山总站--北斗总站),114.133408,22.542788,北斗小学,27
490,14路(莲花山总站--北斗总站),114.135559,22.540693,北斗总站,28
491,M115路(大浪时尚小镇西公交场站--福田交通枢纽),113.984001,22.696156,大浪时尚小镇西公交场站,1
492,M115路(大浪时尚小镇西公交场站--福田交通枢纽),113.984245,22.697905,龙华法院,2
493,M115路(大浪时尚小镇西公交场站--福田交通枢纽),113.989265,22.696991,浪静路口,3
494,M115路(大浪时尚小镇西公交场站--福田交通枢纽),113.99176,22.691875,华荣综合市场,4
